date,Climate ID,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
1975-04-19,8200015,12.2,-1.1,5.6,12.4,0.0,0.0,0.0,0.0,,,
1975-04-20,8200015,12.8,4.4,8.6,9.4,0.0,0.0,0.0,0.0,,,
1975-04-21,8200015,2.2,-0.6,0.8,17.2,0.0,0.0,0.0,0.0,,,
1975-04-22,8200015,2.8,-2.2,0.3,17.7,0.0,0.0,0.0,0.0,,,
1975-04-23,8200015,11.7,-2.8,4.5,13.5,0.0,0.0,0.0,0.0,,,
1975-04-24,8200015,13.9,-2.2,5.9,12.1,0.0,3.6,0.0,3.6,,,
1975-04-25,8200015,8.3,5.0,6.7,11.3,0.0,0.0,0.0,0.0,,,
1975-04-26,8200015,2.2,0.6,1.4,16.6,0.0,15.0,0.0,15.0,,,
1975-04-27,8200015,7.8,1.7,4.8,13.2,0.0,4.6,0.0,4.6,,,
1975-04-28,8200015,7.2,0.0,3.6,14.4,0.0,0.0,0.0,0.0,,,
1975-04-29,8200015,8.3,-1.7,3.3,14.7,0.0,2.5,0.0,2.5,,,
1975-04-30,8200015,7.2,-0.6,3.3,14.7,0.0,0.0,0.0,0.0,,,
1975-05-01,8200015,10.0,-0.6,4.7,13.3,0.0,0.0,0.0,0.0,,,
1975-05-02,8200015,11.7,0.0,5.9,12.1,0.0,0.0,0.0,0.0,,,
1975-05-03,8200015,11.7,-2.2,4.8,13.2,0.0,5.8,0.0,5.8,,,
1975-05-04,8200015,12.8,0.0,6.4,11.6,0.0,0.0,0.0,0.0,,,
1975-05-05,8200015,8.3,0.0,4.2,13.8,0.0,15.2,0.0,15.2,,,
1975-05-06,8200015,8.9,3.3,6.1,11.9,0.0,5.1,0.0,5.1,,,
1975-05-07,8200015,6.7,2.8,4.8,13.2,0.0,7.6,0.0,7.6,,,
1975-05-08,8200015,5.6,2.8,4.2,13.8,0.0,2.5,0.0,2.5,,,
1975-05-09,8200015,5.6,1.7,3.7,14.3,0.0,2.5,0.0,2.5,,,
1975-05-10,8200015,14.4,-2.2,6.1,11.9,0.0,0.0,0.0,0.0,,,
1975-05-11,8200015,21.1,2.8,12.0,6.0,0.0,0.0,0.0,0.0,,,
1975-05-12,8200015,22.2,9.4,15.8,2.2,0.0,0.0,0.0,0.0,,,
1975-05-13,8200015,22.2,9.4,15.8,2.2,0.0,0.8,0.0,0.8,,,
1975-05-14,8200015,12.8,11.1,12.0,6.0,0.0,0.8,0.0,0.8,,,
1975-05-15,8200015,17.2,5.0,11.1,6.9,0.0,0.0,0.0,0.0,,,
1975-05-16,8200015,15.6,5.0,10.3,7.7,0.0,0.8,0.0,0.8,,,
1975-05-17,8200015,10.0,6.7,8.4,9.6,0.0,0.0,0.0,0.0,,,
1975-05-18,8200015,22.2,-1.1,10.6,7.4,0.0,0.0,0.0,0.0,,,
1975-05-19,8200015,25.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,,,
1975-05-20,8200015,18.3,6.1,12.2,5.8,0.0,4.1,0.0,4.1,,,
1975-05-21,8200015,15.6,7.8,11.7,6.3,0.0,0.0,0.0,0.0,,,
1975-05-22,8200015,15.6,1.7,8.7,9.3,0.0,5.8,0.0,5.8,,,
1975-05-23,8200015,18.9,5.6,12.3,5.7,0.0,3.0,0.0,3.0,,,
1975-05-24,8200015,9.4,5.6,7.5,10.5,0.0,0.0,0.0,0.0,,,
1975-05-25,8200015,12.8,3.3,8.1,9.9,0.0,0.0,0.0,0.0,,,
1975-05-26,8200015,16.7,1.1,8.9,9.1,0.0,0.0,0.0,0.0,,,
1975-05-27,8200015,15.0,6.1,10.6,7.4,0.0,1.3,0.0,1.3,,,
1975-05-28,8200015,11.1,7.8,9.5,8.5,0.0,4.3,0.0,4.3,,,
1975-05-29,8200015,10.6,7.8,9.2,8.8,0.0,0.0,0.0,0.0,,,
1975-05-30,8200015,14.4,4.4,9.4,8.6,0.0,0.0,0.0,0.0,,,
1975-05-31,8200015,16.1,5.0,10.6,7.4,0.0,1.5,0.0,1.5,,,
1975-06-01,8200015,20.0,11.1,15.6,2.4,0.0,1.8,0.0,1.8,,,
1975-06-02,8200015,22.8,10.6,16.7,1.3,0.0,0.3,0.0,0.3,,,
1975-06-03,8200015,20.0,6.7,13.4,4.6,0.0,0.0,0.0,0.0,,,
1975-06-04,8200015,23.3,8.9,16.1,1.9,0.0,0.0,0.0,0.0,,,
1975-06-05,8200015,18.3,8.9,13.6,4.4,0.0,0.3,0.0,0.3,,,
1975-06-06,8200015,18.9,3.9,11.4,6.6,0.0,6.4,0.0,6.4,,,
1975-06-07,8200015,12.2,8.3,10.3,7.7,0.0,0.8,0.0,0.8,,,
1975-06-08,8200015,6.1,5.6,5.9,12.1,0.0,14.5,0.0,14.5,,,
1975-06-09,8200015,6.7,4.4,5.6,12.4,0.0,3.8,0.0,3.8,,,
1975-06-10,8200015,17.2,2.8,10.0,8.0,0.0,0.0,0.0,0.0,,,
1975-06-11,8200015,20.6,3.3,12.0,6.0,0.0,0.0,0.0,0.0,,,
1975-06-12,8200015,22.2,3.9,13.1,4.9,0.0,0.0,0.0,0.0,,,
1975-06-13,8200015,22.2,7.8,15.0,3.0,0.0,0.0,0.0,0.0,,,
1975-06-14,8200015,18.9,7.2,13.1,4.9,0.0,0.0,0.0,0.0,,,
1975-06-15,8200015,18.9,8.3,13.6,4.4,0.0,0.0,0.0,0.0,,,
1975-06-16,8200015,30.6,9.4,20.0,0.0,2.0,0.0,0.0,0.0,,,
1975-06-17,8200015,25.0,11.7,18.4,0.0,0.4,0.0,0.0,0.0,,,
1975-06-18,8200015,27.8,13.9,20.9,0.0,2.9,0.0,0.0,0.0,,,
1975-06-19,8200015,26.1,18.3,22.2,0.0,4.2,0.0,0.0,0.0,,,
1975-06-20,8200015,15.6,12.8,14.2,3.8,0.0,0.0,0.0,0.0,,,
1975-06-21,8200015,21.7,6.1,13.9,4.1,0.0,0.0,0.0,0.0,,,
1975-06-22,8200015,26.1,5.6,15.9,2.1,0.0,0.0,0.0,0.0,,,
1975-06-23,8200015,28.9,10.6,19.8,0.0,1.8,0.0,0.0,0.0,,,
1975-06-24,8200015,32.2,18.3,25.3,0.0,7.3,0.0,0.0,0.0,,,
1975-06-25,8200015,22.2,16.7,19.5,0.0,1.5,0.0,0.0,0.0,,,
1975-06-26,8200015,23.9,7.8,15.9,2.1,0.0,0.0,0.0,0.0,,,
1975-06-27,8200015,27.8,11.7,19.8,0.0,1.8,0.0,0.0,0.0,,,
1975-06-28,8200015,28.9,15.0,22.0,0.0,4.0,0.0,0.0,0.0,,,
1975-06-29,8200015,18.9,13.9,16.4,1.6,0.0,1.8,0.0,1.8,,,
1975-06-30,8200015,,8.9,,,,0.0,0.0,0.0,,,
1975-07-01,8200015,23.3,6.1,14.7,3.3,0.0,0.0,0.0,0.0,,,
1975-07-02,8200015,22.2,5.6,13.9,4.1,0.0,0.0,0.0,0.0,,,
1975-07-03,8200015,25.6,8.9,17.3,0.7,0.0,0.5,0.0,0.5,,,
1975-07-04,8200015,23.9,13.3,18.6,0.0,0.6,0.0,0.0,0.0,,,
1975-07-05,8200015,24.4,13.3,18.9,0.0,0.9,0.0,0.0,0.0,,,
1975-07-06,8200015,25.6,15.0,20.3,0.0,2.3,0.0,0.0,0.0,,,
1975-07-07,8200015,26.7,13.3,20.0,0.0,2.0,0.5,0.0,0.5,,,
1975-07-08,8200015,27.2,16.7,22.0,0.0,4.0,0.0,0.0,0.0,,,
1975-07-09,8200015,27.2,14.4,20.8,0.0,2.8,0.0,0.0,0.0,,,
1975-07-10,8200015,26.7,15.6,21.2,0.0,3.2,1.0,0.0,1.0,,,
1975-07-11,8200015,28.3,17.8,23.1,0.0,5.1,0.0,0.0,0.0,,,
1975-07-12,8200015,28.9,20.0,24.5,0.0,6.5,0.0,0.0,0.0,,,
1975-07-13,8200015,30.6,21.7,26.2,0.0,8.2,0.0,0.0,0.0,,,
1975-07-14,8200015,31.1,21.1,26.1,0.0,8.1,0.0,0.0,0.0,,,
1975-07-15,8200015,31.1,20.0,25.6,0.0,7.6,0.5,0.0,0.5,,,
1975-07-16,8200015,28.9,17.2,23.1,0.0,5.1,0.0,0.0,0.0,,,
1975-07-17,8200015,31.1,18.3,24.7,0.0,6.7,0.0,0.0,0.0,,,
1975-07-18,8200015,28.9,20.6,24.8,0.0,6.8,0.0,0.0,0.0,,,
1975-07-19,8200015,33.9,21.1,27.5,0.0,9.5,0.0,0.0,0.0,,,
1975-07-20,8200015,27.2,20.0,23.6,0.0,5.6,0.0,0.0,0.0,,,
1975-07-21,8200015,29.4,20.6,25.0,0.0,7.0,1.5,0.0,1.5,,,
1975-07-22,8200015,27.8,18.9,23.4,0.0,5.4,0.0,0.0,0.0,,,
1975-07-23,8200015,29.4,14.4,21.9,0.0,3.9,0.0,0.0,0.0,,,
1975-07-24,8200015,28.9,17.8,23.4,0.0,5.4,0.0,0.0,0.0,,,
1975-07-25,8200015,26.1,19.4,22.8,0.0,4.8,3.8,0.0,3.8,,,
1975-07-26,8200015,25.0,18.9,22.0,0.0,4.0,0.5,0.0,0.5,,,
1975-07-27,8200015,27.8,15.6,21.7,0.0,3.7,0.0,0.0,0.0,,,
1975-07-28,8200015,26.1,15.6,20.9,0.0,2.9,12.7,0.0,12.7,,,
1975-07-29,8200015,22.8,13.3,18.1,0.0,0.1,0.0,0.0,0.0,,,
1975-07-30,8200015,26.7,13.9,20.3,0.0,2.3,0.0,0.0,0.0,,,
1975-07-31,8200015,25.0,16.1,20.6,0.0,2.6,0.0,0.0,0.0,,,
1975-08-01,8200015,22.8,15.0,18.9,0.0,0.9,0.0,0.0,0.0,,,
1975-08-02,8200015,31.1,14.4,22.8,0.0,4.8,0.0,0.0,0.0,,,
1975-08-03,8200015,25.0,15.6,20.3,0.0,2.3,0.0,0.0,0.0,,,
1975-08-04,8200015,21.1,16.1,18.6,0.0,0.6,0.0,0.0,0.0,,,
1975-08-05,8200015,26.1,16.7,21.4,0.0,3.4,0.0,0.0,0.0,,,
1975-08-06,8200015,23.9,13.3,18.6,0.0,0.6,0.0,0.0,0.0,,,
1975-08-07,8200015,22.2,15.0,18.6,0.0,0.6,0.0,0.0,0.0,,,
1975-08-08,8200015,22.8,16.1,19.5,0.0,1.5,0.0,0.0,0.0,,,
1975-08-09,8200015,28.3,15.0,21.7,0.0,3.7,0.0,0.0,0.0,,,
1975-08-10,8200015,31.1,15.6,23.4,0.0,5.4,0.0,0.0,0.0,,,
1975-08-11,8200015,28.9,15.6,22.3,0.0,4.3,0.0,0.0,0.0,,,
1975-08-12,8200015,30.6,16.7,23.7,0.0,5.7,24.9,0.0,24.9,,,
1975-08-13,8200015,26.1,16.1,21.1,0.0,3.1,0.0,0.0,0.0,,,
1975-08-14,8200015,28.3,15.0,21.7,0.0,3.7,0.0,0.0,0.0,,,
1975-08-15,8200015,22.8,16.7,19.8,0.0,1.8,0.0,0.0,0.0,,,
1975-08-16,8200015,22.2,16.1,19.2,0.0,1.2,0.0,0.0,0.0,,,
1975-08-17,8200015,26.1,11.7,18.9,0.0,0.9,0.0,0.0,0.0,,,
1975-08-18,8200015,23.3,13.9,18.6,0.0,0.6,1.0,0.0,1.0,,,
1975-08-19,8200015,22.2,16.1,19.2,0.0,1.2,0.0,0.0,0.0,,,
1975-08-20,8200015,22.2,11.7,17.0,1.0,0.0,0.0,0.0,0.0,,,
1975-08-21,8200015,22.8,12.2,17.5,0.5,0.0,0.0,0.0,0.0,,,
1975-08-22,8200015,16.1,13.9,15.0,3.0,0.0,22.4,0.0,22.4,,,
1975-08-23,8200015,17.8,12.8,15.3,2.7,0.0,0.0,0.0,0.0,,,
1975-08-24,8200015,21.1,8.3,14.7,3.3,0.0,0.0,0.0,0.0,,,
1975-08-25,8200015,22.8,11.1,17.0,1.0,0.0,0.0,0.0,0.0,,,
1975-08-26,8200015,23.9,12.8,18.4,0.0,0.4,0.0,0.0,0.0,,,
1975-08-27,8200015,23.3,15.0,19.2,0.0,1.2,0.0,0.0,0.0,,,
1975-08-28,8200015,21.1,15.6,18.4,0.0,0.4,0.0,0.0,0.0,,,
1975-08-29,8200015,20.6,7.2,13.9,4.1,0.0,0.0,0.0,0.0,,,
1975-08-30,8200015,17.8,7.8,12.8,5.2,0.0,0.0,0.0,0.0,,,
1975-08-31,8200015,18.9,8.9,13.9,4.1,0.0,0.0,0.0,0.0,,,
1975-09-01,8200015,19.4,13.9,16.7,1.3,0.0,0.0,0.0,0.0,,,
1975-09-02,8200015,21.1,12.8,17.0,1.0,0.0,0.5,0.0,0.5,,,
1975-09-03,8200015,16.1,11.7,13.9,4.1,0.0,21.3,0.0,21.3,,,
1975-09-04,8200015,18.3,12.2,15.3,2.7,0.0,1.3,0.0,1.3,,,
1975-09-05,8200015,21.7,13.3,17.5,0.5,0.0,0.0,0.0,0.0,,,
1975-09-06,8200015,22.2,11.1,16.7,1.3,0.0,0.0,0.0,0.0,,,
1975-09-07,8200015,22.8,11.1,17.0,1.0,0.0,0.0,0.0,0.0,,,
1975-09-08,8200015,22.8,9.4,16.1,1.9,0.0,2.3,0.0,2.3,,,
1975-09-09,8200015,23.9,18.3,21.1,0.0,3.1,0.5,0.0,0.5,,,
1975-09-10,8200015,16.1,8.3,12.2,5.8,0.0,0.0,0.0,0.0,,,
1975-09-11,8200015,22.8,6.7,14.8,3.2,0.0,0.0,0.0,0.0,,,
1975-09-12,8200015,22.2,8.3,15.3,2.7,0.0,0.0,0.0,0.0,,,
1975-09-13,8200015,20.6,12.8,16.7,1.3,0.0,24.6,0.0,24.6,,,
1975-09-14,8200015,17.2,7.2,12.2,5.8,0.0,3.0,0.0,3.0,,,
1975-09-15,8200015,16.7,7.8,12.3,5.7,0.0,0.0,0.0,0.0,,,
1975-09-16,8200015,19.4,5.6,12.5,5.5,0.0,0.0,0.0,0.0,,,
1975-09-17,8200015,12.2,7.8,10.0,8.0,0.0,0.0,0.0,0.0,,,
1975-09-18,8200015,16.1,11.1,13.6,4.4,0.0,0.0,0.0,0.0,,,
1975-09-19,8200015,19.4,2.8,11.1,6.9,0.0,0.0,0.0,0.0,,,
1975-09-20,8200015,21.7,5.0,13.4,4.6,0.0,3.8,0.0,3.8,,,
1975-09-21,8200015,23.9,11.7,17.8,0.2,0.0,2.5,0.0,2.5,,,
1975-09-22,8200015,22.8,15.6,19.2,0.0,1.2,0.0,0.0,0.0,,,
1975-09-23,8200015,15.0,12.8,13.9,4.1,0.0,4.8,0.0,4.8,,,
1975-09-24,8200015,14.4,12.8,13.6,4.4,0.0,6.4,0.0,6.4,,,
1975-09-25,8200015,16.1,11.7,13.9,4.1,0.0,0.0,0.0,0.0,,,
1975-09-26,8200015,21.1,6.1,13.6,4.4,0.0,0.0,0.0,0.0,,,
1975-09-27,8200015,20.6,8.3,14.5,3.5,0.0,23.4,0.0,23.4,,,
1975-09-28,8200015,21.1,16.7,18.9,0.0,0.9,8.4,0.0,8.4,,,
1975-09-29,8200015,20.0,12.2,16.1,1.9,0.0,0.0,0.0,0.0,,,
1975-09-30,8200015,24.4,7.2,15.8,2.2,0.0,0.0,0.0,0.0,,,
1975-10-01,8200015,23.3,8.9,16.1,1.9,0.0,0.0,0.0,0.0,,,
1975-10-02,8200015,17.8,12.8,15.3,2.7,0.0,20.3,0.0,20.3,,,
1975-10-03,8200015,11.1,7.8,9.5,8.5,0.0,6.4,0.0,6.4,,,
1975-10-04,8200015,13.3,5.6,9.5,8.5,0.0,0.5,0.0,0.5,,,
1975-10-05,8200015,12.2,3.9,8.1,9.9,0.0,0.0,0.0,0.0,,,
1975-10-06,8200015,18.3,4.4,11.4,6.6,0.0,5.6,0.0,5.6,,,
1975-10-07,8200015,12.2,5.0,8.6,9.4,0.0,1.5,0.0,1.5,,,
1975-10-08,8200015,8.3,0.0,4.2,13.8,0.0,3.6,0.0,3.6,,,
1975-10-09,8200015,6.7,0.6,3.7,14.3,0.0,0.0,0.0,0.0,,,
1975-10-10,8200015,5.0,0.6,2.8,15.2,0.0,0.0,0.0,0.0,,,
1975-10-11,8200015,15.0,-2.2,6.4,11.6,0.0,0.0,0.0,0.0,,,
1975-10-12,8200015,12.2,-2.2,5.0,13.0,0.0,22.1,0.0,22.1,,,
1975-10-13,8200015,14.4,3.3,8.9,9.1,0.0,1.3,0.0,1.3,,,
1975-10-14,8200015,13.3,1.7,7.5,10.5,0.0,0.5,0.0,0.5,,,
1975-10-15,8200015,9.4,2.8,6.1,11.9,0.0,1.3,0.0,1.3,,,
1975-10-16,8200015,9.4,2.8,6.1,11.9,0.0,2.5,0.0,2.5,,,
1975-10-17,8200015,11.1,4.4,7.8,10.2,0.0,0.0,0.0,0.0,,,
1975-10-18,8200015,7.2,1.1,4.2,13.8,0.0,25.1,0.0,25.1,,,
1975-10-19,8200015,9.4,5.0,7.2,10.8,0.0,0.5,0.0,0.5,,,
1975-10-20,8200015,13.9,3.9,8.9,9.1,0.0,3.8,0.0,3.8,,,
1975-10-21,8200015,13.3,3.3,8.3,9.7,0.0,0.0,0.0,0.0,,,
1975-10-22,8200015,13.9,7.8,10.9,7.1,0.0,0.0,0.0,0.0,,,
1975-10-23,8200015,11.7,6.1,8.9,9.1,0.0,0.0,0.0,0.0,,,
1975-10-24,8200015,12.2,0.0,6.1,11.9,0.0,0.5,0.0,0.5,,,
1975-10-25,8200015,18.9,0.6,9.8,8.2,0.0,0.0,0.0,0.0,,,
1975-10-26,8200015,17.8,7.8,12.8,5.2,0.0,0.0,0.0,0.0,,,
1975-10-27,8200015,12.2,1.7,7.0,11.0,0.0,0.0,0.0,0.0,,,
1975-10-28,8200015,15.0,0.6,7.8,10.2,0.0,0.0,0.0,0.0,,,
1975-10-29,8200015,18.3,4.4,11.4,6.6,0.0,0.0,0.0,0.0,,,
1975-10-30,8200015,9.4,6.1,7.8,10.2,0.0,23.6,0.0,23.6,,,
1975-10-31,8200015,3.9,3.3,3.6,14.4,0.0,2.0,0.0,2.0,,,
1975-11-01,8200015,11.1,-2.2,4.5,13.5,0.0,2.3,0.0,2.3,,,
1975-11-02,8200015,9.4,-1.1,4.2,13.8,0.0,0.0,0.0,0.0,,,
1975-11-03,8200015,12.8,-0.6,6.1,11.9,0.0,0.8,0.0,0.8,,,
1975-11-04,8200015,13.9,4.4,9.2,8.8,0.0,2.5,0.0,2.5,,,
1975-11-05,8200015,13.9,6.1,10.0,8.0,0.0,3.0,0.0,3.0,,,
1975-11-06,8200015,5.6,0.0,2.8,15.2,0.0,0.0,0.0,0.0,,,
1975-11-07,8200015,15.0,0.6,7.8,10.2,0.0,0.0,0.0,0.0,,,
1975-11-08,8200015,20.0,5.0,12.5,5.5,0.0,0.5,0.0,0.5,,,
1975-11-09,8200015,17.8,12.8,15.3,2.7,0.0,0.0,0.0,0.0,,,
1975-11-10,8200015,7.8,5.6,6.7,11.3,0.0,2.5,0.0,2.5,,,
1975-11-11,8200015,12.2,2.2,7.2,10.8,0.0,0.0,0.0,0.0,,,
1975-11-12,8200015,6.1,3.3,4.7,13.3,0.0,0.0,0.0,0.0,,,
1975-11-13,8200015,19.4,-2.2,8.6,9.4,0.0,22.4,0.0,22.4,,,
1975-11-14,8200015,21.1,3.9,12.5,5.5,0.0,5.8,0.0,5.8,,,
1975-11-15,8200015,10.0,8.3,9.2,8.8,0.0,0.0,0.0,0.0,,,
1975-11-16,8200015,3.9,0.0,2.0,16.0,0.0,0.0,0.0,0.0,,,
1975-11-17,8200015,6.1,-1.7,2.2,15.8,0.0,0.0,0.0,0.0,,,
1975-11-18,8200015,7.8,-1.1,3.4,14.6,0.0,1.0,0.0,1.0,,,
1975-11-19,8200015,3.3,2.2,2.8,15.2,0.0,0.0,0.0,0.0,,,
1975-11-20,8200015,1.7,-1.7,0.0,18.0,0.0,0.0,0.0,0.0,,,
1975-11-21,8200015,16.1,-1.7,7.2,10.8,0.0,8.9,0.0,8.9,,,
1975-11-22,8200015,15.6,-1.7,7.0,11.0,0.0,15.2,0.0,15.2,,,
1975-11-23,8200015,1.1,-1.7,-0.3,18.3,0.0,0.0,0.0,0.0,,,
1975-11-24,8200015,3.3,-7.8,-2.3,20.3,0.0,25.4,0.0,25.4,,,
1975-11-25,8200015,2.8,-6.7,-2.0,20.0,0.0,1.8,0.0,1.8,,,
1975-11-26,8200015,2.2,-0.6,0.8,17.2,0.0,0.0,0.0,0.0,,,
1975-11-27,8200015,8.9,-0.6,4.2,13.8,0.0,5.1,0.0,5.1,,,
1975-11-28,8200015,11.1,-1.1,5.0,13.0,0.0,0.0,0.0,0.0,,,
1975-11-29,8200015,1.1,-1.1,0.0,18.0,0.0,0.0,0.0,0.0,,,
1975-11-30,8200015,9.4,-2.8,3.3,14.7,0.0,3.0,0.0,3.0,,,
1975-12-01,8200015,15.0,-3.3,5.9,12.1,0.0,7.1,0.0,7.1,,,
1975-12-02,8200015,2.2,-0.6,0.8,17.2,0.0,0.0,0.0,0.0,,,
1975-12-03,8200015,-2.2,-2.8,-2.5,20.5,0.0,0.0,0.0,0.0,,,
1975-12-04,8200015,-2.2,-2.8,-2.5,20.5,0.0,0.0,0.0,0.0,,,
1975-12-05,8200015,-1.7,-9.4,-5.6,23.6,0.0,0.0,0.0,0.0,,,
1975-12-06,8200015,5.6,-9.4,-1.9,19.9,0.0,2.0,0.0,2.0,,,
1975-12-07,8200015,2.2,-1.7,0.3,17.7,0.0,0.5,0.0,0.5,,,
1975-12-08,8200015,-2.8,-3.3,-3.1,21.1,0.0,0.0,0.0,0.0,,,
1975-12-09,8200015,4.4,-8.9,-2.3,20.3,0.0,0.0,0.0,0.0,,,
1975-12-10,8200015,12.8,-8.3,2.3,15.7,0.0,22.9,0.0,22.9,,,
1975-12-11,8200015,10.6,0.0,5.3,12.7,0.0,5.1,0.0,5.1,,,
1975-12-12,8200015,-5.0,-6.1,-5.6,23.6,0.0,0.0,2.5,2.5,,,
1975-12-13,8200015,-6.1,-11.1,-8.6,26.6,0.0,0.0,0.8,0.8,,,
1975-12-14,8200015,2.8,-11.1,-4.2,22.2,0.0,0.0,0.0,0.0,,,
1975-12-15,8200015,7.8,-8.3,-0.3,18.3,0.0,0.8,0.0,0.8,,,
1975-12-16,8200015,1.1,0.6,0.9,17.1,0.0,0.0,0.8,0.8,,,
1975-12-17,8200015,-3.9,-12.8,-8.4,26.4,0.0,0.0,0.0,0.0,,,
1975-12-18,8200015,-3.3,-12.8,-8.1,26.1,0.0,5.1,0.0,5.1,,,
1975-12-19,8200015,-7.8,-8.9,-8.4,26.4,0.0,0.0,0.0,0.0,,,
1975-12-20,8200015,-13.9,-21.1,-17.5,35.5,0.0,0.0,0.0,0.0,,,
1975-12-21,8200015,0.6,-18.3,-8.9,26.9,0.0,0.0,12.7,12.7,,,
1975-12-22,8200015,11.7,-15.0,-1.7,19.7,0.0,25.1,0.0,25.1,,,
1975-12-23,8200015,1.7,0.0,0.9,17.1,0.0,0.5,0.0,0.5,,,
1975-12-24,8200015,-12.2,-15.6,-13.9,31.9,0.0,0.0,0.0,0.0,,,
1975-12-25,8200015,-9.4,-20.6,-15.0,33.0,0.0,0.0,0.0,0.0,,,
1975-12-26,8200015,11.7,-21.1,-4.7,22.7,0.0,18.5,0.0,18.5,,,
1975-12-27,8200015,10.6,-10.6,0.0,18.0,0.0,0.8,0.0,0.8,,,
1975-12-28,8200015,-1.1,-1.7,-1.4,19.4,0.0,0.0,5.1,5.1,,,
1975-12-29,8200015,-3.9,-4.4,-4.2,22.2,0.0,0.0,0.0,0.0,,,
1975-12-30,8200015,-2.8,-10.0,-6.4,24.4,0.0,0.0,0.0,0.0,,,
1975-12-31,8200015,1.7,-8.9,-3.6,21.6,0.0,0.0,0.0,0.0,,,
1976-01-01,8200015,-0.6,-3.3,-2.0,20.0,0.0,0.0,0.0,0.0,,,
1976-01-02,8200015,-1.7,-2.8,-2.3,20.3,0.0,0.0,0.0,0.0,,,
1976-01-03,8200015,3.9,-4.4,-0.3,18.3,0.0,0.0,10.2,10.2,,,
1976-01-04,8200015,1.1,-3.9,-1.4,19.4,0.0,0.0,0.0,0.0,,,
1976-01-05,8200015,-3.3,-10.0,-6.7,24.7,0.0,0.0,0.0,0.0,,,
1976-01-06,8200015,-6.1,-17.8,-12.0,30.0,0.0,0.0,0.0,0.0,,,
1976-01-07,8200015,5.0,-16.7,-5.9,23.9,0.0,12.7,0.0,12.7,,,
1976-01-08,8200015,3.3,-9.4,-3.1,21.1,0.0,7.6,0.0,7.6,,,
1976-01-09,8200015,-7.8,-8.3,-8.1,26.1,0.0,0.0,0.0,0.0,,,
1976-01-10,8200015,1.7,-17.8,-8.1,26.1,0.0,0.0,0.0,0.0,,,
1976-01-11,8200015,-15.6,-19.4,-17.5,35.5,0.0,0.0,0.0,0.0,,,
1976-01-12,8200015,-8.9,-23.9,-16.4,34.4,0.0,0.0,7.6,7.6,,,
1976-01-13,8200015,-0.6,-24.4,-12.5,30.5,0.0,0.0,1.3,1.3,,,
1976-01-14,8200015,8.3,-11.1,-1.4,19.4,0.0,25.4,0.0,25.4,,,
1976-01-15,8200015,-3.9,-5.6,-4.8,22.8,0.0,0.0,0.0,0.0,,,
1976-01-16,8200015,7.8,-15.6,-3.9,21.9,0.0,12.2,0.0,12.2,,,
1976-01-17,8200015,7.8,-15.6,-3.9,21.9,0.0,0.0,0.0,0.0,,,
1976-01-18,8200015,-6.1,-6.1,-6.1,24.1,0.0,0.0,5.1,5.1,,,
1976-01-19,8200015,-9.4,-20.0,-14.7,32.7,0.0,0.0,0.0,0.0,,,
1976-01-20,8200015,1.1,-22.8,-10.9,28.9,0.0,0.0,0.8,0.8,,,
1976-01-21,8200015,3.3,-22.2,-9.5,27.5,0.0,0.0,5.1,5.1,,,
1976-01-22,8200015,5.6,-8.9,-1.7,19.7,0.0,0.0,3.8,3.8,,,
1976-01-23,8200015,-11.1,-11.7,-11.4,29.4,0.0,0.0,0.0,0.0,,,
1976-01-24,8200015,-5.0,-20.6,-12.8,30.8,0.0,0.0,0.8,0.8,,,
1976-01-25,8200015,-3.9,-18.3,-11.1,29.1,0.0,0.0,2.5,2.5,,,
1976-01-26,8200015,3.9,-11.7,-3.9,21.9,0.0,0.0,0.0,0.0,,,
1976-01-27,8200015,12.8,-11.7,0.6,17.4,0.0,0.0,0.0,0.0,,,
1976-01-28,8200015,4.4,3.9,4.2,13.8,0.0,0.0,0.0,0.0,,,
1976-01-29,8200015,2.2,-0.6,0.8,17.2,0.0,0.0,0.0,0.0,,,
1976-01-30,8200015,-0.6,-3.9,-2.3,20.3,0.0,0.0,10.2,10.2,,,
1976-01-31,8200015,-7.8,-8.9,-8.4,26.4,0.0,0.0,0.0,0.0,,,
1976-02-01,8200015,11.7,-12.2,-0.3,18.3,0.0,0.5,0.0,0.5,,,
1976-02-02,8200015,15.6,-12.2,1.7,16.3,0.0,0.0,0.0,0.0,,,
1976-02-03,8200015,-2.2,-6.1,-4.2,22.2,0.0,0.0,0.0,0.0,,,
1976-02-04,8200015,0.6,-8.9,-4.2,22.2,0.0,0.0,1.3,1.3,,,
1976-02-05,8200015,-7.2,-8.3,-7.8,25.8,0.0,0.0,0.0,0.0,,,
1976-02-06,8200015,-12.8,-15.6,-14.2,32.2,0.0,0.0,0.0,0.0,,,
1976-02-07,8200015,-11.1,-17.8,-14.5,32.5,0.0,0.0,0.0,0.0,,,
1976-02-08,8200015,2.2,-21.1,-9.5,27.5,0.0,0.0,0.0,0.0,,,
1976-02-09,8200015,0.6,0.6,0.6,17.4,0.0,0.0,12.7,12.7,,,
